evidence_id,run,source_file,round_number,agent_id,agent_group,institution_choice,kind,action,contribution,reputation,shock_occurred,proposal_round,source_path,text,text_length
RB-02-A19-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,19,developed,SI,institution,institution_choice=SI,2000000.0,1.0,0,0,rounds[2].agents[19].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-02-A19-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,19,developed,SI,contribution,contribution=2000000.0,2000000.0,1.0,0,0,rounds[2].agents[19].contribution_reasoning,"I'm choosing a moderate contribution to balance self-interest and cooperation, considering my institution's high fiscal capacity.",129
RB-02-A19-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,19,developed,SI,punishment,assigned_punish_total=800.0,2000000.0,1.0,0,0,rounds[2].agents[19].punishment_reasoning,Punishing free-riders and rewarding contributors who demonstrated commitment to the group's objectives.,103
RB-02-A19-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,19,developed,SI,deanonymized_punishment,assigned_punish_total=800.0,2000000.0,1.0,0,0,rounds[2].agents[19].deanonymized_punishment_reasoning,Punishing free-riders and rewarding contributors who demonstrated commitment to the group's objectives.,103
RB-02-A19-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,19,developed,SI,belief_strategy,institution_choice=SI,2000000.0,1.0,0,0,rounds[2].agents[19].belief_state.institutional_strategy,Most contributors follow the SI strategy.,41
RB-02-A19-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,19,developed,SI,belief_observations,institution_choice=SI,2000000.0,1.0,0,0,rounds[2].agents[19].belief_state.observations,High contributions from peers with similar strategies.,54
RB-02-A20-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,20,developed,SI,institution,institution_choice=SI,1200000.0,5.0,0,0,rounds[2].agents[20].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-02-A20-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,20,developed,SI,contribution,contribution=1200000.0,1200000.0,5.0,0,0,rounds[2].agents[20].contribution_reasoning,Contributing a significant amount to demonstrate commitment and follow-through on long-term climate goals.,106
RB-02-A20-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,20,developed,SI,punishment,assigned_punish_total=45.0,1200000.0,5.0,0,0,rounds[2].agents[20].punishment_reasoning,Punishing free-riders and rewarding cooperative agents based on past behavior and institution type.,99
RB-02-A20-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,20,developed,SI,deanonymized_punishment,assigned_punish_total=45.0,1200000.0,5.0,0,0,rounds[2].agents[20].deanonymized_punishment_reasoning,Punishing free-riders and rewarding cooperative agents based on past behavior and institution type.,99
RB-02-A20-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,20,developed,SI,belief_strategy,institution_choice=SI,1200000.0,5.0,0,0,rounds[2].agents[20].belief_state.institutional_strategy,Most contributors follow the SI strategy.,41
RB-02-A20-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,20,developed,SI,belief_observations,institution_choice=SI,1200000.0,5.0,0,0,rounds[2].agents[20].belief_state.observations,High contributions are rewarded with higher payoffs.,52
RB-02-A21-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,21,developed,SI,institution,institution_choice=SI,2000000.0,5.12,0,0,rounds[2].agents[21].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-02-A21-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,21,developed,SI,contribution,contribution=2000000.0,2000000.0,5.12,0,0,rounds[2].agents[21].contribution_reasoning,Contributing a significant amount to demonstrate commitment to climate goals and potentially influence others.,110
RB-02-A21-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,21,developed,SI,punishment,assigned_punish_total=10.0,2000000.0,5.12,0,0,rounds[2].agents[21].punishment_reasoning,Punishing free-riders and rewarding generous contributors to maintain cooperation and fairness within the group.,112
RB-02-A21-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,21,developed,SI,deanonymized_punishment,assigned_punish_total=10.0,2000000.0,5.12,0,0,rounds[2].agents[21].deanonymized_punishment_reasoning,Punishing free-riders and rewarding generous contributors to maintain cooperation and fairness within the group.,112
RB-02-A21-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,21,developed,SI,belief_strategy,institution_choice=SI,2000000.0,5.12,0,0,rounds[2].agents[21].belief_state.institutional_strategy,Most contributors follow the SI strategy.,41
RB-02-A21-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,21,developed,SI,belief_observations,institution_choice=SI,2000000.0,5.12,0,0,rounds[2].agents[21].belief_state.observations,"High contributions from a few agents, while others contribute little or nothing.",80
RB-02-A22-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,22,developed,SI,institution,institution_choice=SI,234506.0,5.0,0,0,rounds[2].agents[22].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-02-A22-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,22,developed,SI,contribution,contribution=234506.0,234506.0,5.0,0,0,rounds[2].agents[22].contribution_reasoning,"Contribute a significant amount to set an example for others and maximize my cumulative payoff, but not so much that it depletes my wealth.",139
RB-02-A22-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,22,developed,SI,punishment,assigned_punish_total=3.0,234506.0,5.0,0,0,rounds[2].agents[22].punishment_reasoning,Punish free-riders and reward generous contributors to encourage cooperation in the institution.,96
RB-02-A22-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,22,developed,SI,deanonymized_punishment,assigned_punish_total=3.0,234506.0,5.0,0,0,rounds[2].agents[22].deanonymized_punishment_reasoning,Punish free-riders and reward generous contributors to encourage cooperation in the institution.,96
RB-02-A22-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,22,developed,SI,belief_strategy,institution_choice=SI,234506.0,5.0,0,0,rounds[2].agents[22].belief_state.institutional_strategy,Most contributors follow the SI strategy.,41
RB-02-A22-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,22,developed,SI,belief_observations,institution_choice=SI,234506.0,5.0,0,0,rounds[2].agents[22].belief_state.observations,High contributions from peers with SI strategy.,47
RB-02-A23-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,23,developing,SFI,institution,institution_choice=SFI,180.0,5.0,0,0,rounds[2].agents[23].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-02-A23-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,23,developing,SFI,contribution,contribution=180.0,180.0,5.0,0,0,rounds[2].agents[23].contribution_reasoning,"Contribute a moderate amount to balance immediate resilience needs and long-run cooperation incentives, while also considering the high vulnerability index of developing countries.",180
RB-02-A23-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,23,developing,SFI,belief_strategy,institution_choice=SFI,180.0,5.0,0,0,rounds[2].agents[23].belief_state.institutional_strategy,Most peers contribute highly in SI institutions.,48
RB-02-A23-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,23,developing,SFI,belief_observations,institution_choice=SFI,180.0,5.0,0,0,rounds[2].agents[23].belief_state.observations,High contributions in SI institutions are common.,49
RB-02-A24-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,24,developed,SI,institution,institution_choice=SI,2424596.0,5.0,0,0,rounds[2].agents[24].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-02-A24-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,24,developed,SI,contribution,contribution=2424596.0,2424596.0,5.0,0,0,rounds[2].agents[24].contribution_reasoning,Contributing at the group average from the previous round balances self-interest with cooperation.,98
RB-02-A24-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,24,developed,SI,punishment,assigned_punish_total=3.0,2424596.0,5.0,0,0,rounds[2].agents[24].punishment_reasoning,"Punished free-riders, rewarded generous contributors.",53
RB-02-A24-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,24,developed,SI,deanonymized_punishment,assigned_punish_total=3.0,2424596.0,5.0,0,0,rounds[2].agents[24].deanonymized_punishment_reasoning,"Punished free-riders, rewarded generous contributors.",53
RB-02-A24-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,24,developed,SI,belief_strategy,institution_choice=SI,2424596.0,5.0,0,0,rounds[2].agents[24].belief_state.institutional_strategy,Most peers follow the SI strategy.,34
RB-02-A24-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,24,developed,SI,belief_observations,institution_choice=SI,2424596.0,5.0,0,0,rounds[2].agents[24].belief_state.observations,"High contributions from most peers, except for SFI agents.",58
RB-02-A25-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,25,developed,SI,institution,institution_choice=SI,1000000.0,1.0,0,0,rounds[2].agents[25].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-02-A25-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,25,developed,SI,contribution,contribution=1000000.0,1000000.0,1.0,0,0,rounds[2].agents[25].contribution_reasoning,I'm contributing a moderate amount to align with my institution's strategy and maintain flexibility for future rounds.,118
RB-02-A25-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,25,developed,SI,punishment,assigned_punish_total=25.0,1000000.0,1.0,0,0,rounds[2].agents[25].punishment_reasoning,I punished free-riders and rewarded consistent contributors within the SI institution.,86
RB-02-A25-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,25,developed,SI,deanonymized_punishment,assigned_punish_total=25.0,1000000.0,1.0,0,0,rounds[2].agents[25].deanonymized_punishment_reasoning,I punished free-riders and rewarded consistent contributors within the SI institution.,86
RB-02-A25-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,25,developed,SI,belief_strategy,institution_choice=SI,1000000.0,1.0,0,0,rounds[2].agents[25].belief_state.institutional_strategy,All agents follow the Same Institutional strategy (SI),54
RB-02-A25-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,25,developed,SI,belief_observations,institution_choice=SI,1000000.0,1.0,0,0,rounds[2].agents[25].belief_state.observations,"High contributions from peers with SI, low contribution from SFI peer",69
RB-03-A0-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,3,0,developed,SI,institution,institution_choice=SI,2000000.0,5.0,0,0,rounds[3].agents[0].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-03-A0-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,3,0,developed,SI,contribution,contribution=2000000.0,2000000.0,5.0,0,0,rounds[3].agents[0].contribution_reasoning,I'm choosing a high contribution to align with my institution's strategy and maximize my cumulative payoff.,107
RB-03-A0-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,3,0,developed,SI,punishment,assigned_punish_total=3700.0,2000000.0,5.0,0,0,rounds[3].agents[0].punishment_reasoning,Punishing free-riders and rewarding cooperative agents to maintain credibility and long-run climate stability.,110
RB-03-A0-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,3,0,developed,SI,deanonymized_punishment,assigned_punish_total=3700.0,2000000.0,5.0,0,0,rounds[3].agents[0].deanonymized_punishment_reasoning,Punishing free-riders and rewarding cooperative agents to maintain credibility and long-run climate stability.,110
RB-03-A0-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,3,0,developed,SI,belief_strategy,institution_choice=SI,2000000.0,5.0,0,0,rounds[3].agents[0].belief_state.institutional_strategy,Most agents are using the SI strategy.,38
RB-03-A0-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,3,0,developed,SI,belief_observations,institution_choice=SI,2000000.0,5.0,0,0,rounds[3].agents[0].belief_state.observations,High contributors are mostly using the SI strategy.,51
